date,region,temp_max,temp_min,temp_mean,precipitation,wind_speed,solar_radiation,evapotranspiration
2019-08-11,Nairobi,22.1,13.9,17.2,0.2,8.9,13.7,2.77
2019-08-12,Nairobi,23.8,11.2,16.7,0.2,12.4,18.36,3.6
2019-08-13,Nairobi,24.2,10.6,16.8,0.0,17.8,18.58,3.85
2019-08-14,Nairobi,21.6,11.8,16.5,0.0,12.9,16.46,3.2
2019-08-15,Nairobi,22.5,9.7,16.0,0.0,13.7,15.34,3.18
2019-08-16,Nairobi,21.0,12.2,16.6,0.0,10.1,13.35,2.78
2019-08-17,Nairobi,21.8,11.8,17.0,0.0,10.2,15.17,3.0
2019-08-18,Nairobi,23.1,11.7,17.2,0.5,13.8,15.92,3.32
2019-08-19,Nairobi,20.6,12.9,16.6,0.9,11.1,10.71,2.29
2019-08-20,Nairobi,22.6,12.3,17.1,0.0,12.8,13.58,2.86
2019-08-21,Nairobi,22.7,13.4,17.7,0.1,12.5,12.11,2.69
2019-08-22,Nairobi,24.4,14.2,18.5,0.0,13.3,18.27,3.81
2019-08-23,Nairobi,25.6,11.5,18.3,0.0,11.0,20.61,4.3
2019-08-24,Nairobi,24.9,13.5,17.6,0.4,11.7,17.63,3.57
2019-08-25,Nairobi,24.4,14.0,18.2,2.7,16.6,20.47,4.24
2019-08-26,Nairobi,24.2,14.4,18.4,1.4,16.6,20.88,4.32
2019-08-27,Nairobi,25.2,14.5,18.5,0.5,7.7,19.64,3.92
2019-08-28,Nairobi,24.9,14.2,18.2,3.3,8.8,17.92,3.6
2019-08-29,Nairobi,24.0,14.6,18.0,7.2,11.6,16.53,3.27
2019-08-30,Nairobi,24.0,15.1,18.0,3.3,13.4,17.07,3.34
2019-08-31,Nairobi,23.5,15.1,18.2,3.6,10.3,16.12,3.12
2019-09-01,Nairobi,26.0,13.5,18.4,6.7,11.3,19.02,3.73
2019-09-02,Nairobi,22.5,15.4,18.0,3.0,10.7,16.44,3.1
2019-09-03,Nairobi,23.9,14.8,18.3,0.4,13.2,16.53,3.4
2019-09-04,Nairobi,21.8,14.6,17.5,0.2,9.7,12.9,2.66
2019-09-05,Nairobi,21.9,13.8,17.2,0.0,10.8,12.59,2.63
2019-09-06,Nairobi,24.3,13.0,18.0,0.1,10.5,18.24,3.64
2019-09-07,Nairobi,21.2,14.7,17.0,4.1,12.7,13.2,2.56
2019-09-08,Nairobi,19.8,13.7,16.3,2.0,12.5,10.61,2.18
2019-09-09,Nairobi,23.3,12.7,17.4,0.0,13.9,17.49,3.7
2019-09-10,Nairobi,22.4,14.1,16.9,8.8,11.0,10.9,2.12
2019-09-11,Nairobi,24.2,14.6,18.4,0.8,12.3,18.62,3.77
2019-09-12,Nairobi,25.4,13.7,18.5,0.9,11.7,20.93,4.3
2019-09-13,Nairobi,27.3,11.9,18.4,0.0,15.6,22.4,4.69
2019-09-14,Nairobi,25.8,15.0,19.3,0.4,15.0,23.46,4.81
2019-09-15,Nairobi,25.2,13.4,18.8,0.0,13.0,23.14,4.77
2019-09-16,Nairobi,26.7,13.1,18.2,0.0,16.1,22.53,4.74
2019-09-17,Nairobi,25.8,13.9,18.7,0.1,14.6,24.9,5.17
2019-09-18,Nairobi,25.5,12.9,18.5,0.1,11.8,20.58,4.24
2019-09-19,Nairobi,26.2,11.3,18.1,0.0,18.8,27.2,5.62
2019-09-20,Nairobi,27.5,11.3,18.2,0.1,13.0,23.65,5.03
2019-09-21,Nairobi,26.0,12.9,18.6,0.2,13.0,20.47,4.25
2019-09-22,Nairobi,24.7,12.7,18.0,0.9,14.0,17.83,3.73
2019-09-23,Nairobi,25.9,13.9,18.6,0.4,10.3,17.22,3.59
2019-09-24,Nairobi,24.1,14.4,17.8,4.2,10.4,13.41,2.76
2019-09-25,Nairobi,25.4,13.5,19.0,0.4,11.1,18.79,3.85
2019-09-26,Nairobi,23.1,15.8,17.6,31.7,10.7,13.96,2.62
2019-09-27,Nairobi,22.3,14.4,17.9,6.7,13.2,14.44,3.05
2019-09-28,Nairobi,25.9,14.8,19.2,0.9,9.6,22.71,4.56
2019-09-29,Nairobi,26.6,12.2,19.1,0.2,12.4,24.51,5.13
2019-09-30,Nairobi,28.8,15.0,20.0,1.2,13.0,24.12,5.24
2019-10-01,Nairobi,27.7,14.9,18.6,13.0,22.7,18.77,3.68
2019-10-02,Nairobi,25.3,15.9,19.1,5.6,17.9,20.93,4.22
2019-10-03,Nairobi,26.1,15.1,19.0,5.9,17.7,23.73,4.95
2019-10-04,Nairobi,24.8,14.4,18.0,4.0,16.5,20.56,4.04
2019-10-05,Nairobi,23.1,15.2,17.7,11.3,16.6,17.12,3.26
2019-10-06,Nairobi,21.2,14.7,17.1,14.2,13.1,15.75,2.86
2019-10-07,Nairobi,25.3,13.5,18.1,1.0,12.9,23.34,4.7
2019-10-08,Nairobi,26.1,12.7,18.4,2.3,16.1,25.18,5.09
2019-10-09,Nairobi,22.8,15.0,17.6,18.0,14.2,17.33,3.15
2019-10-10,Nairobi,22.9,15.1,17.9,7.9,15.9,20.35,3.76
2019-10-11,Nairobi,22.3,15.3,17.8,9.3,17.0,21.18,3.76
2019-10-12,Nairobi,24.5,14.8,18.2,20.4,15.9,21.13,4.08
2019-10-13,Nairobi,22.5,15.2,17.6,9.1,15.5,16.79,3.04
2019-10-14,Nairobi,24.2,15.3,18.2,7.6,13.3,21.03,3.93
2019-10-15,Nairobi,24.8,15.2,18.9,3.2,12.1,22.21,4.35
2019-10-16,Nairobi,24.2,15.3,18.9,2.2,16.0,21.07,4.14
2019-10-17,Nairobi,21.7,15.5,17.2,34.7,11.6,11.68,2.24
2019-10-18,Nairobi,22.6,15.2,17.7,21.5,14.1,16.78,3.16
2019-10-19,Nairobi,20.1,14.9,16.7,59.5,12.3,9.17,1.76
2019-10-20,Nairobi,24.3,15.5,18.4,11.0,10.8,22.97,4.33
2019-10-21,Nairobi,24.6,15.3,18.9,14.9,14.8,23.05,4.52
2019-10-22,Nairobi,23.7,15.8,18.3,10.4,12.9,20.17,3.69
2019-10-23,Nairobi,22.8,15.5,18.2,23.5,11.7,18.76,3.52
2019-10-24,Nairobi,23.0,15.6,17.8,63.1,13.4,19.14,3.48
2019-10-25,Nairobi,23.4,15.8,18.3,10.7,15.5,17.32,3.33
2019-10-26,Nairobi,21.6,15.7,17.6,21.2,13.6,14.58,2.68
2019-10-27,Nairobi,24.0,15.0,18.6,8.0,10.5,23.69,4.45
2019-10-28,Nairobi,23.4,14.8,18.3,6.3,13.8,19.8,3.72
2019-10-29,Nairobi,22.9,15.6,17.2,40.8,13.7,11.72,2.28
2019-10-30,Nairobi,22.2,14.8,17.4,13.4,11.8,12.93,2.54
2019-10-31,Nairobi,22.1,15.4,17.6,10.6,9.0,17.1,3.14
2019-11-01,Nairobi,24.0,15.1,18.1,3.5,11.4,20.96,3.97
2019-11-02,Nairobi,23.7,14.5,18.2,2.8,15.3,21.21,4.01
2019-11-03,Nairobi,23.6,14.2,18.0,5.2,7.6,20.07,3.8
2019-11-04,Nairobi,23.5,14.6,18.2,2.0,13.2,22.69,4.43
2019-11-05,Nairobi,24.7,14.3,18.9,0.2,12.9,24.76,4.83
2019-11-06,Nairobi,25.2,15.2,18.8,2.5,13.4,20.93,4.14
2019-11-07,Nairobi,24.6,15.8,18.4,13.3,13.1,21.35,4.01
2019-11-08,Nairobi,23.4,15.3,18.2,17.7,12.7,19.04,3.61
2019-11-09,Nairobi,24.4,15.7,18.8,4.6,13.6,24.4,4.57
2019-11-10,Nairobi,24.1,15.6,18.8,5.4,11.8,21.02,4.04
2019-11-11,Nairobi,23.7,16.3,18.7,6.7,15.5,15.89,3.2
2019-11-12,Nairobi,21.1,14.2,17.4,27.3,12.1,11.91,2.24
2019-11-13,Nairobi,19.2,15.3,16.8,16.2,12.5,8.19,1.49
2019-11-14,Nairobi,21.3,15.3,17.3,11.5,14.9,13.4,2.45
2019-11-15,Nairobi,23.3,15.4,18.5,5.1,15.3,20.82,3.88
2019-11-16,Nairobi,24.4,16.2,19.0,1.2,18.6,22.29,4.21
2019-11-17,Nairobi,24.2,15.7,19.1,2.2,17.7,23.54,4.45
2019-11-18,Nairobi,23.8,15.8,18.8,3.2,19.1,22.76,4.25
2019-11-19,Nairobi,24.0,15.5,18.2,16.8,15.1,21.5,3.86
2019-11-20,Nairobi,25.0,15.7,18.5,12.5,13.7,18.57,3.56
2019-11-21,Nairobi,24.8,15.7,19.0,16.5,10.9,22.37,4.27
2019-11-22,Nairobi,24.4,16.4,18.8,13.5,13.6,21.24,3.95
2019-11-23,Nairobi,20.1,15.6,17.1,27.7,12.2,8.52,1.59
2019-11-24,Nairobi,21.9,13.9,17.6,64.6,7.9,15.43,2.92
2019-11-25,Nairobi,21.5,15.6,17.3,41.2,10.3,12.9,2.46
2019-11-26,Nairobi,22.0,15.2,17.3,24.2,10.7,13.39,2.56
2019-11-27,Nairobi,23.1,14.5,18.2,2.6,19.2,21.66,3.94
2019-11-28,Nairobi,23.2,15.9,18.5,3.8,14.2,19.69,3.72
2019-11-29,Nairobi,22.0,15.7,18.1,14.9,10.6,15.44,2.9
2019-11-30,Nairobi,20.4,15.9,17.3,32.2,9.4,10.66,2.04
2019-12-01,Nairobi,21.8,15.7,17.7,17.0,14.6,17.57,3.12
2019-12-02,Nairobi,22.2,15.9,18.0,14.7,11.6,16.96,3.13
2019-12-03,Nairobi,20.8,15.0,17.8,6.3,9.1,16.24,2.95
2019-12-04,Nairobi,23.8,16.0,18.6,16.8,7.6,16.92,3.26
2019-12-05,Nairobi,22.5,15.9,18.3,7.0,9.3,17.91,3.28
2019-12-06,Nairobi,23.4,15.9,18.6,5.4,11.8,19.05,3.56
2019-12-07,Nairobi,22.8,15.9,17.9,6.1,11.7,11.85,2.34
2019-12-08,Nairobi,22.9,15.8,17.9,55.1,11.0,13.15,2.59
2019-12-09,Nairobi,21.7,15.8,17.7,22.0,9.9,11.03,2.2
2019-12-10,Nairobi,22.0,15.7,17.8,30.0,15.6,18.08,3.23
2019-12-11,Nairobi,22.6,15.2,18.1,3.3,19.2,21.87,3.87
2019-12-12,Nairobi,23.3,14.6,18.0,2.6,11.5,21.02,3.84
2019-12-13,Nairobi,22.7,15.4,18.2,12.4,11.0,21.12,3.89
2019-12-14,Nairobi,22.4,15.5,18.1,4.8,14.5,20.3,3.68
2019-12-15,Nairobi,22.9,15.0,18.0,2.8,14.3,21.23,3.83
2019-12-16,Nairobi,23.9,15.4,18.5,4.0,12.2,22.05,4.13
2019-12-17,Nairobi,23.3,14.7,18.5,2.2,11.0,22.29,4.1
2019-12-18,Nairobi,23.9,15.9,18.8,2.4,16.6,24.4,4.51
2019-12-19,Nairobi,23.6,14.5,18.1,0.4,16.8,27.41,5.14
2019-12-20,Nairobi,24.0,11.3,17.9,2.0,14.8,25.23,4.69
2019-12-21,Nairobi,22.4,15.2,17.8,8.6,13.0,17.23,3.18
2019-12-22,Nairobi,22.8,15.7,18.1,4.5,16.0,20.09,3.61
2019-12-23,Nairobi,23.4,15.7,18.0,3.1,10.9,16.71,3.09
2019-12-24,Nairobi,23.2,15.5,18.2,34.3,9.7,15.38,2.98
2019-12-25,Nairobi,23.6,16.0,18.9,7.4,14.3,19.78,3.67
2019-12-26,Nairobi,23.7,16.0,18.5,13.9,6.9,15.07,2.91
2019-12-27,Nairobi,24.6,15.2,19.0,2.5,8.4,17.81,3.45
2019-12-28,Nairobi,24.0,16.3,18.7,34.4,10.1,14.42,2.77
2019-12-29,Nairobi,23.1,16.4,18.8,3.4,13.0,17.9,3.37
2019-12-30,Nairobi,23.9,13.6,18.6,1.3,16.1,25.07,4.6
2019-12-31,Nairobi,23.0,15.5,18.7,1.1,16.8,22.61,4.19
2020-01-01,Nairobi,24.0,14.0,18.6,0.4,16.4,26.55,4.91
2020-01-02,Nairobi,23.3,15.0,18.3,0.9,21.7,22.8,4.12
2020-01-03,Nairobi,23.1,15.0,18.3,1.9,18.8,21.71,3.99
2020-01-04,Nairobi,23.1,15.4,18.2,2.4,17.4,22.04,4.03
2020-01-05,Nairobi,25.2,13.9,18.9,0.0,13.1,20.23,3.99
2020-01-06,Nairobi,24.8,15.3,19.0,3.5,11.3,19.69,3.78
2020-01-07,Nairobi,23.3,15.7,18.2,4.2,20.0,19.36,3.48
2020-01-08,Nairobi,20.9,15.8,17.5,19.7,21.3,11.98,2.14
2020-01-09,Nairobi,23.1,15.3,18.4,2.9,15.5,19.94,3.64
2020-01-10,Nairobi,24.8,15.8,19.0,1.7,12.2,22.75,4.28
2020-01-11,Nairobi,25.3,16.1,19.3,1.0,11.8,23.07,4.47
2020-01-12,Nairobi,24.1,15.8,19.1,8.1,12.4,21.92,4.15
2020-01-13,Nairobi,22.2,16.0,18.1,45.3,10.2,15.12,2.8
2020-01-14,Nairobi,23.5,14.3,18.6,8.4,13.8,23.44,4.29
2020-01-15,Nairobi,23.8,16.0,18.7,3.6,14.6,21.56,4.03
2020-01-16,Nairobi,23.7,15.9,18.7,8.8,12.4,19.77,3.71
2020-01-17,Nairobi,24.0,15.8,18.9,3.3,10.5,16.87,3.26
2020-01-18,Nairobi,24.4,15.8,18.9,2.6,9.7,17.77,3.38
2020-01-19,Nairobi,24.0,14.6,19.0,1.7,8.1,20.13,3.87
2020-01-20,Nairobi,25.1,14.7,19.7,0.0,10.8,23.77,4.58
2020-01-21,Nairobi,24.1,15.6,19.7,1.1,7.6,21.55,4.14
2020-01-22,Nairobi,24.9,15.8,19.3,0.5,9.9,18.01,3.54
2020-01-23,Nairobi,22.9,16.5,19.0,5.8,10.7,17.15,3.31
2020-01-24,Nairobi,22.6,16.2,18.7,3.7,12.0,18.76,3.52
2020-01-25,Nairobi,23.0,16.2,18.6,2.9,15.8,13.84,2.69
2020-01-26,Nairobi,21.2,15.8,17.3,20.1,18.3,9.8,1.86
2020-01-27,Nairobi,19.9,15.8,17.5,15.2,16.4,11.11,1.98
2020-01-28,Nairobi,20.1,15.5,17.1,10.7,13.3,11.32,2.05
2020-01-29,Nairobi,23.7,15.5,18.3,18.3,12.2,20.71,3.86
2020-01-30,Nairobi,23.3,14.7,18.1,9.4,12.0,20.61,3.75
2020-01-31,Nairobi,24.2,13.9,18.5,17.0,7.4,19.2,3.78
2020-02-01,Nairobi,23.7,15.5,17.9,33.1,13.4,13.33,2.61
2020-02-02,Nairobi,23.2,15.4,18.6,8.1,9.8,19.25,3.69
2020-02-03,Nairobi,24.1,14.7,18.4,0.7,14.1,20.66,3.93
2020-02-04,Nairobi,24.4,15.5,18.8,1.5,13.5,24.48,4.63
2020-02-05,Nairobi,24.2,14.9,18.9,1.3,15.0,25.38,4.79
2020-02-06,Nairobi,23.9,15.5,19.0,1.6,17.0,23.24,4.42
2020-02-07,Nairobi,26.1,14.1,19.1,0.4,19.0,27.83,5.4
2020-02-08,Nairobi,24.4,15.2,18.9,0.4,18.8,24.83,4.7
2020-02-09,Nairobi,24.4,14.5,18.4,0.2,17.2,27.13,5.05
2020-02-10,Nairobi,26.6,13.1,18.7,0.0,14.8,28.34,5.55
2020-02-11,Nairobi,28.1,12.7,19.4,0.0,12.1,27.67,5.61
2020-02-12,Nairobi,25.9,14.8,20.0,0.3,9.4,23.33,4.68
2020-02-13,Nairobi,24.2,16.4,19.3,18.9,17.4,20.62,3.93
2020-02-14,Nairobi,23.2,15.2,18.6,2.7,22.3,21.93,3.96
2020-02-15,Nairobi,22.9,15.5,18.2,4.8,16.3,19.61,3.57
2020-02-16,Nairobi,22.8,15.1,17.7,5.9,17.2,15.42,2.83
2020-02-17,Nairobi,24.8,15.7,19.2,3.0,14.9,22.19,4.21
2020-02-18,Nairobi,24.6,16.5,19.5,4.5,14.1,23.13,4.4
2020-02-19,Nairobi,24.2,15.8,18.9,2.0,15.9,22.62,4.22
2020-02-20,Nairobi,25.7,15.8,19.8,0.9,10.4,23.4,4.63
2020-02-21,Nairobi,25.3,15.9,19.5,12.9,13.7,21.83,4.32
2020-02-22,Nairobi,25.0,16.9,19.7,2.9,18.4,21.72,4.15
2020-02-23,Nairobi,24.8,16.3,19.4,2.3,20.4,23.44,4.34
2020-02-24,Nairobi,24.6,15.6,19.0,2.2,21.8,20.47,3.83
2020-02-25,Nairobi,26.6,15.5,20.3,2.0,10.9,24.27,4.93
2020-02-26,Nairobi,25.9,15.9,19.5,4.3,17.4,19.91,3.9
2020-02-27,Nairobi,24.6,16.7,18.9,58.9,20.4,17.12,3.36
2020-02-28,Nairobi,25.4,16.8,19.9,3.9,16.9,22.78,4.42
2020-02-29,Nairobi,26.6,14.2,20.1,0.2,11.1,24.97,5.05
2020-03-01,Nairobi,26.7,16.2,20.6,2.3,11.2,22.42,4.52
2020-03-02,Nairobi,24.4,16.8,19.3,16.5,8.2,18.92,3.7
2020-03-03,Nairobi,24.4,13.9,19.1,5.9,10.0,22.46,4.29
2020-03-04,Nairobi,25.3,15.2,19.3,3.2,10.9,20.58,4.02
2020-03-05,Nairobi,26.3,15.5,19.9,18.3,16.2,21.3,4.4
2020-03-06,Nairobi,26.8,15.1,20.3,0.0,14.5,26.0,5.32
2020-03-07,Nairobi,26.0,16.2,19.3,38.9,15.0,15.03,3.12
2020-03-08,Nairobi,24.4,16.6,19.4,2.7,16.3,20.78,3.87
2020-03-09,Nairobi,24.7,16.9,19.5,34.6,13.4,17.34,3.41
2020-03-10,Nairobi,24.7,16.5,19.8,3.2,13.6,21.53,4.1
2020-03-11,Nairobi,24.7,16.9,19.5,16.0,13.5,17.89,3.51
2020-03-12,Nairobi,24.5,16.9,19.4,5.8,13.0,19.38,3.67
2020-03-13,Nairobi,25.1,16.5,19.4,2.0,14.2,20.42,3.9
2020-03-14,Nairobi,24.6,15.7,19.0,3.3,11.9,17.96,3.43
2020-03-15,Nairobi,26.3,16.9,20.2,2.4,13.2,22.03,4.37
2020-03-16,Nairobi,25.9,16.5,20.2,1.0,13.2,23.34,4.56
2020-03-17,Nairobi,24.8,16.1,19.5,4.0,14.3,22.85,4.31
2020-03-18,Nairobi,23.8,16.6,19.1,40.2,16.6,19.32,3.66
2020-03-19,Nairobi,23.6,16.1,18.7,5.7,13.8,16.97,3.21
2020-03-20,Nairobi,22.5,15.9,18.5,9.8,16.7,15.59,2.9
2020-03-21,Nairobi,24.6,15.7,19.0,17.3,17.6,25.45,4.82
2020-03-22,Nairobi,24.4,14.6,18.7,2.7,15.4,24.26,4.53
2020-03-23,Nairobi,23.7,15.3,18.5,7.5,11.3,18.06,3.48
2020-03-24,Nairobi,24.4,15.4,19.0,5.9,10.1,22.08,4.16
2020-03-25,Nairobi,25.2,16.3,19.3,5.1,10.8,22.8,4.4
2020-03-26,Nairobi,25.2,14.6,19.0,13.8,8.7,19.16,3.68
2020-03-27,Nairobi,22.1,15.6,18.2,24.5,8.8,13.9,2.7
2020-03-28,Nairobi,24.3,14.9,18.7,6.3,15.3,20.17,3.8
2020-03-29,Nairobi,23.7,14.8,18.3,6.8,11.0,17.56,3.52
2020-03-30,Nairobi,24.9,14.3,19.2,4.2,13.5,23.92,4.56
2020-03-31,Nairobi,24.5,16.4,19.6,1.9,15.8,22.35,4.25
2020-04-01,Nairobi,25.0,16.4,19.5,3.8,16.2,19.76,3.78
2020-04-02,Nairobi,25.5,17.1,19.8,3.5,15.5,22.34,4.31
2020-04-03,Nairobi,24.6,15.7,19.2,2.8,17.6,20.17,3.84
2020-04-04,Nairobi,23.9,16.4,19.1,1.9,11.2,21.58,4.1
2020-04-05,Nairobi,23.5,16.1,18.8,8.0,13.0,19.84,3.73
2020-04-06,Nairobi,23.8,15.9,19.1,1.8,9.5,21.88,4.12
2020-04-07,Nairobi,23.9,16.1,19.3,1.5,14.3,22.6,4.23
2020-04-08,Nairobi,24.6,15.8,19.4,1.0,14.0,23.28,4.51
2020-04-09,Nairobi,23.8,16.0,19.0,2.7,11.6,20.76,3.87
2020-04-10,Nairobi,24.7,16.3,19.5,2.7,9.2,23.1,4.41
2020-04-11,Nairobi,24.9,14.3,19.6,1.6,9.3,24.14,4.66
2020-04-12,Nairobi,25.3,15.0,19.8,1.0,9.2,23.04,4.53
2020-04-13,Nairobi,24.3,16.6,19.4,13.4,11.3,20.33,3.83
2020-04-14,Nairobi,23.9,16.6,19.3,22.2,9.8,19.68,3.75
2020-04-15,Nairobi,25.7,15.4,19.4,63.2,9.7,19.86,3.91
2020-04-16,Nairobi,24.9,16.1,19.3,25.6,8.9,20.3,3.89
2020-04-17,Nairobi,24.6,15.4,19.1,5.8,10.4,20.67,3.87
2020-04-18,Nairobi,24.8,17.0,19.3,13.9,11.5,20.57,3.93
2020-04-19,Nairobi,22.3,16.0,18.1,4.6,13.7,11.52,2.31
2020-04-20,Nairobi,21.8,15.8,17.9,4.8,9.4,10.17,2.01
2020-04-21,Nairobi,22.3,15.9,18.0,9.6,13.5,10.21,2.11
2020-04-22,Nairobi,22.7,15.8,18.3,26.1,11.5,16.68,3.13
2020-04-23,Nairobi,19.5,15.5,17.4,17.2,10.8,7.5,1.54
2020-04-24,Nairobi,23.9,15.0,18.2,14.4,9.4,15.54,3.04
2020-04-25,Nairobi,21.0,15.7,17.5,25.8,10.7,10.95,2.13
2020-04-26,Nairobi,22.3,15.9,18.0,5.8,9.3,9.62,1.94
2020-04-27,Nairobi,23.4,15.4,18.6,9.8,12.7,21.47,3.96
2020-04-28,Nairobi,23.5,14.4,18.3,12.4,11.8,19.56,3.56
2020-04-29,Nairobi,22.7,15.8,18.5,14.1,13.0,16.87,3.15
2020-04-30,Nairobi,22.6,16.1,18.6,3.3,11.7,18.17,3.39
2020-05-01,Nairobi,22.9,16.0,18.6,7.3,12.9,18.82,3.49
2020-05-02,Nairobi,23.4,15.3,18.5,3.1,13.3,19.92,3.69
2020-05-03,Nairobi,23.0,15.3,18.7,2.7,9.9,19.52,3.63
2020-05-04,Nairobi,24.6,15.8,19.2,13.4,11.6,19.98,3.86
2020-05-05,Nairobi,24.1,16.3,19.1,7.9,9.7,17.25,3.32
2020-05-06,Nairobi,24.2,16.3,18.6,11.5,14.8,18.11,3.34
2020-05-07,Nairobi,23.2,15.6,18.5,2.7,15.1,19.36,3.64
2020-05-08,Nairobi,21.9,14.8,18.0,3.8,11.7,14.55,2.76
2020-05-09,Nairobi,22.6,15.5,18.5,4.5,11.2,17.96,3.34
2020-05-10,Nairobi,21.6,15.3,18.0,2.3,13.2,15.95,2.94
2020-05-11,Nairobi,22.5,14.7,18.1,15.8,15.6,16.9,3.03
2020-05-12,Nairobi,23.4,14.7,18.4,1.9,10.4,20.78,3.8
2020-05-13,Nairobi,25.1,15.0,19.1,1.3,10.4,21.78,4.21
2020-05-14,Nairobi,24.8,15.7,19.4,0.7,9.4,22.86,4.39
2020-05-15,Nairobi,21.4,15.6,17.9,22.9,12.5,10.59,2.01
2020-05-16,Nairobi,22.2,15.3,17.9,3.8,11.3,10.54,2.15
2020-05-17,Nairobi,22.0,15.0,18.0,0.8,7.8,14.99,2.86
2020-05-18,Nairobi,23.4,14.0,17.9,0.3,7.9,22.45,4.14
2020-05-19,Nairobi,23.5,12.2,17.5,0.4,9.0,18.99,3.61
2020-05-20,Nairobi,22.3,13.5,17.8,2.4,12.1,19.9,3.64
2020-05-21,Nairobi,21.5,14.2,17.7,1.1,13.4,16.38,3.02
2020-05-22,Nairobi,22.4,15.1,18.0,1.5,11.3,16.66,3.16
2020-05-23,Nairobi,23.0,11.9,17.6,0.0,10.2,23.44,4.26
2020-05-24,Nairobi,23.6,12.6,18.0,0.7,11.6,19.35,3.69
2020-05-25,Nairobi,23.9,13.3,18.3,0.0,11.3,21.96,4.18
2020-05-26,Nairobi,23.0,13.3,17.9,0.3,8.1,17.91,3.4
2020-05-27,Nairobi,23.8,15.1,18.9,0.4,8.1,19.03,3.62
2020-05-28,Nairobi,23.6,15.9,19.1,2.7,9.8,19.71,3.72
2020-05-29,Nairobi,24.6,14.6,18.6,0.3,14.3,19.5,3.76
2020-05-30,Nairobi,24.2,11.2,17.3,0.0,10.6,25.19,4.78
2020-05-31,Nairobi,24.0,10.5,17.0,0.0,10.3,24.66,4.64
2020-06-01,Nairobi,23.6,11.9,17.6,0.0,12.0,19.66,3.88
2020-06-02,Nairobi,23.4,12.5,17.7,1.0,14.3,18.62,3.57
2020-06-03,Nairobi,23.1,14.2,18.1,0.7,12.7,18.16,3.47
2020-06-04,Nairobi,24.6,14.3,18.3,0.1,13.0,19.17,3.78
2020-06-05,Nairobi,24.6,11.4,17.7,0.0,13.0,23.42,4.49
2020-06-06,Nairobi,25.1,11.4,18.1,0.0,11.3,21.34,4.17
2020-06-07,Nairobi,23.1,12.8,17.7,1.8,9.7,17.43,3.36
2020-06-08,Nairobi,19.7,15.2,16.9,8.0,8.8,9.12,1.81
2020-06-09,Nairobi,21.9,13.7,17.4,0.7,12.7,14.56,2.82
2020-06-10,Nairobi,18.4,15.0,16.4,7.2,12.0,9.77,1.83
2020-06-11,Nairobi,23.1,13.1,17.4,2.0,9.0,17.28,3.27
2020-06-12,Nairobi,22.8,12.4,17.5,3.0,11.5,18.53,3.37
2020-06-13,Nairobi,22.7,15.0,17.7,4.3,10.4,15.58,2.97
2020-06-14,Nairobi,22.4,15.2,17.4,10.3,14.7,14.9,2.8
2020-06-15,Nairobi,20.0,13.6,16.5,0.1,12.1,10.39,2.16
2020-06-16,Nairobi,20.9,13.4,17.0,0.1,10.1,13.08,2.57
2020-06-17,Nairobi,20.6,13.9,17.1,0.7,10.7,13.31,2.58
2020-06-18,Nairobi,22.4,13.1,17.1,0.0,11.9,16.98,3.28
2020-06-19,Nairobi,22.0,13.9,17.4,0.0,10.0,14.88,2.97
2020-06-20,Nairobi,22.4,13.0,17.4,0.1,15.3,18.89,3.49
2020-06-21,Nairobi,21.9,13.4,17.9,0.6,14.8,18.02,3.38
2020-06-22,Nairobi,22.2,14.4,17.9,0.0,10.8,14.6,2.77
2020-06-23,Nairobi,23.3,13.6,18.1,0.6,12.3,19.22,3.62
2020-06-24,Nairobi,22.1,14.5,17.7,1.8,10.7,17.43,3.3
2020-06-25,Nairobi,22.3,12.7,17.2,0.1,12.2,18.89,3.58
2020-06-26,Nairobi,22.1,11.3,16.8,0.0,10.1,19.17,3.58
2020-06-27,Nairobi,22.6,13.2,17.3,1.0,9.8,19.24,3.6
2020-06-28,Nairobi,23.0,13.3,17.7,0.0,10.8,19.72,3.72
2020-06-29,Nairobi,23.0,10.9,16.5,0.0,13.4,22.02,4.18
2020-06-30,Nairobi,23.1,9.4,16.4,0.0,11.7,23.77,4.47
2020-07-01,Nairobi,21.6,13.3,16.9,0.6,11.8,13.8,2.8
2020-07-02,Nairobi,21.4,13.5,16.9,0.5,12.1,11.59,2.42
2020-07-03,Nairobi,20.9,13.8,17.0,0.8,10.3,11.17,2.39
2020-07-04,Nairobi,22.5,11.3,16.9,0.0,12.1,18.02,3.49
2020-07-05,Nairobi,21.1,12.6,16.7,0.1,10.2,14.19,2.79
2020-07-06,Nairobi,21.6,13.7,17.4,0.3,14.8,14.48,2.91
2020-07-07,Nairobi,22.9,14.1,17.8,0.5,11.6,14.3,3.03
2020-07-08,Nairobi,22.4,12.3,17.6,0.8,10.8,18.8,3.55
2020-07-09,Nairobi,22.3,11.5,17.0,1.6,14.3,17.17,3.24
2020-07-10,Nairobi,22.9,13.5,17.1,2.3,14.3,17.13,3.27
2020-07-11,Nairobi,23.1,9.8,16.0,0.0,12.4,19.81,3.75
2020-07-12,Nairobi,23.5,14.2,17.8,0.3,13.3,18.47,3.64
2020-07-13,Nairobi,21.8,11.5,16.5,0.9,12.0,15.23,2.96
2020-07-14,Nairobi,22.0,13.5,17.2,4.2,9.5,16.48,3.17
2020-07-15,Nairobi,21.5,14.1,17.2,1.2,11.6,15.12,2.92
